Offer Title,,,Image,Link,Eligible Cards
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Platinum Maxima Plus Card
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,MoneyTap Black Card
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank Platinum Maxima
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank Movies and More
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank Paisabazaar Duet Card Plus
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,Bankbazaar Savemax Pro
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,BankBazaar SaveMax
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank iGlobe
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,Insignia Preferred Banking Card
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank Play
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank World Safari
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank Platinum Delight
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank Monthly Treats
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank Lazy Pay
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank Icon
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank Paisabazaar Duet Card
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank MoneyTap
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,Mo Cash
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank Platinum Advantage MasterCard
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank Platinum Plus Visa
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank Platinum ValuePlus MasterCard
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank Novio RuPay
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank Platinum ValuePlus Visa
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank Patanjali Vishisht RuPay Card
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank Platinum Shopgain Visa
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank Platinum Bonus MasterCard
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank Platinum ShopSmart MasterCard
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank Binge Visa
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,TVS Credit RBL Bank Gold Mastercard Card
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,IndianOil RBL Bank MasterCard
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank MyFirst Visa
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank Platinum ShopDaily MasterCard
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank Platinum Shopgain MasterCard
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank Platinum Edge MasterCard
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank MyFirst MasterCard
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank Platinum Choice Visa
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank EasySaver Visa
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank Play Visa
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,IRCTC RBL Bank RuPay
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,TVS Credit RBL Bank RuPay Card
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank SalarySe Up RuPay
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank EasySaver MasterCard
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank Binge MasterCard
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank World Prime Visa
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank Platinum Plus MasterCard
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank World Max Visa
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,IndianOil RBL Bank XTRA RuPay
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,IndianOil RBL Bank RuPay
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank World Prime MasterCard
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank Platinum ShopDaily Visa
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank Patanjali Swarn RuPay Card
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank Platinum Prime MasterCard
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank World Max MasterCard
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank Platinum Choice MasterCard
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank Platinum ShopSmart Visa
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank World Plus MasterCard
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank World Plus Visa
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,IndianOil RBL Bank XTRA MasterCard
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank DMI Finance Visa
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank Platinum TravelEasy Visa
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank Platinum LifeEasy Visa
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank Platinum TravelEasy MasterCard
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank Platinum Edge Visa
"Flat 10% OFF (up to Rs. 7,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/Jan/a7a153c1d1882483c04604ffe8db61fc.jpg,https://www.yatra.com/offer/details/rbl-card-emi-offers,RBL Bank Platinum LifeEasy MasterCard
"Flat 10% OFF (up to Rs. 6,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/May/5a89ab91e8637a9d6608c775f37f226e.jpg,https://www.yatra.com/offer/details/icici-bank-credit-card-offers,MakeMyTrip ICICI Bank
"Flat 10% OFF (up to Rs. 6,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/May/5a89ab91e8637a9d6608c775f37f226e.jpg,https://www.yatra.com/offer/details/icici-bank-credit-card-offers,ICICI Bank HPCL Super Saver Visa
"Flat 10% OFF (up to Rs. 6,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/May/5a89ab91e8637a9d6608c775f37f226e.jpg,https://www.yatra.com/offer/details/icici-bank-credit-card-offers,ICICI Bank HPCL Super Saver RuPay
"Flat 10% OFF (up to Rs. 6,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/May/5a89ab91e8637a9d6608c775f37f226e.jpg,https://www.yatra.com/offer/details/icici-bank-credit-card-offers,Skywards ICICI Bank Sapphiro
"Flat 10% OFF (up to Rs. 6,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/May/5a89ab91e8637a9d6608c775f37f226e.jpg,https://www.yatra.com/offer/details/icici-bank-credit-card-offers,ICICI Parakram Select
"Flat 10% OFF (up to Rs. 6,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/May/5a89ab91e8637a9d6608c775f37f226e.jpg,https://www.yatra.com/offer/details/icici-bank-credit-card-offers,Skywards ICICI Bank Emerald
"Flat 10% OFF (up to Rs. 6,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/May/5a89ab91e8637a9d6608c775f37f226e.jpg,https://www.yatra.com/offer/details/icici-bank-credit-card-offers,Accelero ICICI Bank
"Flat 10% OFF (up to Rs. 6,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/May/5a89ab91e8637a9d6608c775f37f226e.jpg,https://www.yatra.com/offer/details/icici-bank-credit-card-offers,ICICI HPCL Coral
"Flat 10% OFF (up to Rs. 6,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/May/5a89ab91e8637a9d6608c775f37f226e.jpg,https://www.yatra.com/offer/details/icici-bank-credit-card-offers,MakeMyTrip ICICI Bank Platinum
"Flat 10% OFF (up to Rs. 6,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/May/5a89ab91e8637a9d6608c775f37f226e.jpg,https://www.yatra.com/offer/details/icici-bank-credit-card-offers,MakeMyTrip ICICI Bank Signature
"Flat 10% OFF (up to Rs. 6,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/May/5a89ab91e8637a9d6608c775f37f226e.jpg,https://www.yatra.com/offer/details/icici-bank-credit-card-offers,ICICI Manchester United Platinum
"Flat 10% OFF (up to Rs. 6,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/May/5a89ab91e8637a9d6608c775f37f226e.jpg,https://www.yatra.com/offer/details/icici-bank-credit-card-offers,ICICI Parakram
"Flat 10% OFF (up to Rs. 6,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/May/5a89ab91e8637a9d6608c775f37f226e.jpg,https://www.yatra.com/offer/details/icici-bank-credit-card-offers,Expressions
"Flat 10% OFF (up to Rs. 6,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/May/5a89ab91e8637a9d6608c775f37f226e.jpg,https://www.yatra.com/offer/details/icici-bank-credit-card-offers,Emirates Skywards Rubyx
"Flat 10% OFF (up to Rs. 6,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/May/5a89ab91e8637a9d6608c775f37f226e.jpg,https://www.yatra.com/offer/details/icici-bank-credit-card-offers,Adani One ICICI Platinum
"Flat 10% OFF (up to Rs. 6,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/May/5a89ab91e8637a9d6608c775f37f226e.jpg,https://www.yatra.com/offer/details/icici-bank-credit-card-offers,Adani One ICICI Signature
"Flat 10% OFF (up to Rs. 6,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/May/5a89ab91e8637a9d6608c775f37f226e.jpg,https://www.yatra.com/offer/details/icici-bank-credit-card-offers,ICICI Bank Emeralde
"Flat 10% OFF (up to Rs. 6,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/May/5a89ab91e8637a9d6608c775f37f226e.jpg,https://www.yatra.com/offer/details/icici-bank-credit-card-offers,ICICI Bank Instant Platinum
"Flat 10% OFF (up to Rs. 6,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/May/5a89ab91e8637a9d6608c775f37f226e.jpg,https://www.yatra.com/offer/details/icici-bank-credit-card-offers,ICICI Manchester United Signature
"Flat 10% OFF (up to Rs. 6,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/May/5a89ab91e8637a9d6608c775f37f226e.jpg,https://www.yatra.com/offer/details/icici-bank-credit-card-offers,ICICI Bank Sapphiro
"Flat 10% OFF (up to Rs. 6,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/May/5a89ab91e8637a9d6608c775f37f226e.jpg,https://www.yatra.com/offer/details/icici-bank-credit-card-offers,ICICI Bank Coral RuPay
"Flat 10% OFF (up to Rs. 6,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/May/5a89ab91e8637a9d6608c775f37f226e.jpg,https://www.yatra.com/offer/details/icici-bank-credit-card-offers,Chennai Super Kings ICICI Bank
"Flat 10% OFF (up to Rs. 6,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/May/5a89ab91e8637a9d6608c775f37f226e.jpg,https://www.yatra.com/offer/details/icici-bank-credit-card-offers,.
"Flat 10% OFF (up to Rs. 6,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/May/5a89ab91e8637a9d6608c775f37f226e.jpg,https://www.yatra.com/offer/details/icici-bank-credit-card-offers,ICICI Bank Coral Visa
"Flat 10% OFF (up to Rs. 6,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/May/5a89ab91e8637a9d6608c775f37f226e.jpg,https://www.yatra.com/offer/details/icici-bank-credit-card-offers,ICICI Bank Rubyx RuPay
"Flat 10% OFF (up to Rs. 6,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/May/5a89ab91e8637a9d6608c775f37f226e.jpg,https://www.yatra.com/offer/details/icici-bank-credit-card-offers,ICICI Bank Rubyx Visa
"Flat 10% OFF (up to Rs. 6,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/May/5a89ab91e8637a9d6608c775f37f226e.jpg,https://www.yatra.com/offer/details/icici-bank-credit-card-offers,Platinum Chip
"Flat 10% OFF (up to Rs. 6,000) ",,,https://www.yatra.com/ythomepagecms/media/todayspick_home/2025/May/5a89ab91e8637a9d6608c775f37f226e.jpg,https://www.yatra.com/offer/details/icici-bank-credit-card-offers,ICICI Bank Times Black
